time,high,low,close,volume
1601645700,334.37,332.67,334.24,36808
1601646000,334.23,333.61,333.795,10633
1601646300,334.27,333.665,334.22,15744
1601646600,334.24,333.33,333.46,14580
1601646900,334.1,333.41,333.99,22285
1601647200,334.86,334.07,334.7,30021
1601647500,335.34,334.69,335.12,57158
1601647800,335.31,334.82,334.93,14892
1601648100,334.92,334.495,334.92,8760
1601648400,334.81,334.215,334.33,4568
1601648700,335.08,334.145,334.82,4319
1601649000,335.1,334.445,335.07,5876
1601649300,334.985,334.225,334.3,3213
1601649600,334.11,333.75,333.795,3909
1601649900,334.39,333.655,334.28,3946
1601650200,334.39,334.07,334.21,4131
1601650500,334.73,334.4,334.67,8565
1601650800,334.69,334.1,334.26,8831
1601651100,334.51,334.02,334.44,5606
1601651400,334.73,334.52,334.73,1708
1601651700,335.27,334.48,335.21,6927
1601652000,335.26,334.9,334.9,1642
1601652300,335.05,334.78,335.05,1304
1601652600,334.8,334.21,334.225,1442
1601652900,334.4,334.02,334.02,2405
1601653200,334.07,333.7,333.99,2033
1601653500,334.23,333.78,334.23,4674
1601653800,334.29,333.35,333.44,7829
1601654100,333.33,332.77,332.79,11887
1601654400,332.65,332.2,332.25,40336
1601654700,333.52,331.985,333.43,31661
1601655000,335.29,333.435,334.56,25703
1601655300,335.4,334.35,335.37,72459
1601655600,335.875,335.02,335.31,16063
1601655900,335.605,335.1,335.17,4809
1601656200,335.375,334.755,335.07,7889
1601656500,335.84,334.95,335.76,9352
1601656800,335.81,335.545,335.58,2697
1601657100,335.83,335.43,335.49,7991
1601657400,335.63,335.205,335.545,7308
1601657700,335.885,335.385,335.42,24367
1601658000,335.71,335.25,335.25,17210
1601658300,335.22,334.84,335.11,6215
1601658600,335.575,334.96,335.07,6490
1601658900,335.27,334.87,335.265,4689
1601659200,335.74,335.115,335.69,15562
1601659500,335.79,335.62,335.635,645
1601659800,335.63,334.94,334.94,5677
1601660100,335.355,335.07,335.335,11823
1601660400,335.19,334.09,334.28,9183
1601660700,334.57,334.04,334.06,14738
1601661000,334.4,333.91,334.37,6242
1601661300,334.61,334.24,334.5,2620
1601661600,335.13,334.47,335.0,6752
1601661900,335.52,335.2,335.52,1730
1601662200,335.67,335.28,335.39,6974
1601662500,335.475,335.315,335.38,5980
1601662800,335.59,335.395,335.395,1153
1601663100,335.5,335.2,335.21,1274
1601663400,335.455,334.96,335.215,26843
1601663700,335.34,334.95,334.96,7903
1601664000,335.16,334.84,335.02,3040
1601664300,335.37,334.75,335.04,3594
1601664600,334.91,334.62,334.85,3181
1601664900,335.57,334.99,335.22,3601
1601665200,335.12,334.545,334.98,2875
1601665500,335.05,334.805,334.85,7981
1601665800,335.53,334.1,334.46,16326
1601666100,334.92,334.21,334.92,4294
1601666400,335.22,334.72,334.835,5839
1601666700,335.115,334.86,335.03,6163
1601667000,335.53,334.87,335.28,14409
1601667300,335.53,335.1,335.2,8513
1601667600,335.27,334.695,334.95,8769
1601667900,334.91,334.55,334.775,11203
1601668200,334.92,334.26,334.32,24198
1601668500,334.27,333.69,333.82,53865
1601668800,334.04,333.87,333.97,2100
1601669100,333.74,333.59,333.59,1150
1601669400,333.87,333.82,333.82,1000
1601671800,334.59,334.59,334.59,100
1601901300,336.08,336.08,336.08,500
1601904600,337.08,336.07,336.77,14743
1601904900,336.855,336.66,336.83,4478
1601905200,336.94,336.82,336.93,1526
1601905500,337.18,336.605,336.645,4172
1601905800,336.845,336.62,336.745,3516
1601906100,336.75,336.49,336.61,3690
1601906400,336.95,336.76,336.86,10791
1601906700,337.27,336.915,337.22,6417
1601907000,337.415,337.14,337.4,4540
1601907300,337.71,337.525,337.665,3571
1601907600,337.82,337.56,337.61,37072
1601907900,337.78,337.595,337.64,7817
1601908200,338.39,337.735,338.21,19507
1601908500,338.205,338.03,338.14,8535
1601908800,338.445,338.19,338.26,6314
1601909100,338.52,338.21,338.52,4972
1601909400,338.545,338.36,338.36,3424
1601909700,338.495,338.23,338.23,4026
1601910000,338.55,338.24,338.55,3136
1601910300,338.61,338.335,338.335,2510
1601910600,338.32,338.2,338.32,3200
1601910900,338.75,338.36,338.75,2815
1601911200,338.795,338.65,338.68,4312
1601911500,338.86,338.525,338.55,5462
1601911800,338.49,338.305,338.31,2898
1601912100,338.405,338.235,338.245,3403
1601912400,338.385,338.285,338.3,1678
1601912700,338.36,338.19,338.315,1515
1601913000,338.365,338.225,338.225,4606
1601913300,338.43,338.28,338.415,3100
1601913600,338.43,338.275,338.315,3623
1601913900,338.435,338.35,338.375,2692
1601914200,338.53,338.425,338.425,4502
1601914500,338.45,338.355,338.445,3774
1601914800,338.53,338.415,338.53,1185
1601915100,338.58,338.46,338.58,1122
1601915400,338.645,338.555,338.645,2433
1601915700,338.67,338.55,338.55,3514
1601916000,338.68,338.52,338.62,2435
1601916300,338.61,338.5,338.505,931
1601916600,338.56,338.48,338.48,852
1601916900,338.58,338.54,338.55,1068
1601917200,338.65,338.36,338.48,3381
1601917500,338.57,338.525,338.545,3523
1601917800,338.735,338.57,338.735,5926
1601918100,338.725,338.545,338.545,3113
1601918400,338.44,338.24,338.395,2199
1601918700,338.485,338.32,338.46,1404
1601919000,338.45,338.3,338.39,984
1601919300,338.43,338.41,338.425,540
1601919600,338.43,338.36,338.36,896
1601919900,338.205,338.02,338.095,7652
1601920200,338.16,337.98,338.03,6921
1601920500,338.0,337.77,337.845,6834
1601920800,337.87,337.53,337.64,10101
1601921100,337.91,337.64,337.855,7394
1601921400,338.0,337.81,337.995,2171
1601921700,338.145,337.97,338.145,1418
1601922000,338.21,338.12,338.15,1072
1601922300,338.17,337.81,338.0,4458
1601922600,338.32,337.99,338.32,826
1601922900,338.58,338.24,338.5,6306
1601923200,338.59,338.46,338.575,1325
1601923500,338.54,338.46,338.54,1962
1601923800,338.64,338.57,338.64,1879
1601924100,339.155,338.61,339.15,3896
1601924400,339.16,338.965,339.14,3797
1601924700,339.23,339.12,339.23,707
1601925000,339.59,339.38,339.555,3989
1601925300,339.755,339.635,339.66,6839
1601925600,339.69,339.535,339.58,3819
1601925900,339.89,339.59,339.8,4630
1601926200,339.95,339.69,339.69,11222
1601926500,339.84,339.58,339.62,6718
1601926800,339.83,339.465,339.485,11627
1601927100,339.55,339.405,339.545,7921
1601927400,339.76,339.49,339.755,14207
1601927700,339.86,339.44,339.72,41321
1601928000,339.64,339.36,339.46,1002
1601928300,339.4,339.4,339.4,1000
1601930100,339.31,339.31,339.31,100
1601930700,339.29,339.29,339.29,500
1601987400,339.88,339.88,339.88,100
1601991000,340.23,339.65,339.71,8962
1601991300,339.98,339.795,339.9,1202
1601991600,339.85,339.35,339.73,5376
1601991900,339.8,339.46,339.51,1511
1601992200,339.595,339.075,339.11,4788
1601992500,339.44,339.145,339.43,11065
1601992800,339.93,339.38,339.865,7688
1601993100,339.955,339.775,339.955,2417
1601993400,340.245,339.97,340.245,4980
1601993700,340.53,340.145,340.425,3930
1601994000,340.465,340.16,340.16,2666
1601994300,340.325,340.06,340.315,9722
1601994600,340.375,340.13,340.13,5280
1601994900,340.2,340.025,340.095,1905
1601995200,340.535,339.09,339.5,27152
1601995500,340.03,339.65,339.81,9289
1601995800,340.29,339.93,340.01,8932
1601996100,340.03,339.835,339.94,1386
1601996400,340.11,339.935,340.05,1692
1601996700,340.095,339.7,339.81,4674
1601997000,339.84,339.58,339.7,13956
1601997300,339.72,339.52,339.635,4919
1601997600,339.705,339.13,339.13,3998
1601997900,339.415,338.995,339.415,8549
1601998200,339.29,339.09,339.29,1480
1601998500,339.725,339.415,339.69,1730
1601998800,339.795,339.625,339.76,2285
1601999100,339.715,339.1,339.1,7039
1601999400,339.06,338.69,338.78,6032
1601999700,338.965,338.83,338.96,2981
1602000000,339.31,338.915,339.2,12710
1602000300,339.415,339.08,339.4,2677
1602000600,339.595,339.41,339.53,2183
1602000900,339.53,339.48,339.48,1459
1602001200,339.71,339.44,339.705,2687
1602001500,339.67,339.55,339.57,1112
1602001800,339.57,339.44,339.44,1159
1602002100,339.665,339.45,339.6,1773
1602002400,339.785,339.675,339.705,1194
1602002700,340.16,339.865,340.145,5936
1602003000,340.33,340.175,340.325,2112
1602003300,340.335,340.23,340.305,2983
1602003600,340.395,340.19,340.19,2869
1602003900,340.745,340.28,340.745,3788
1602004200,340.745,340.625,340.735,1726
1602004500,340.745,340.635,340.745,3808
1602004800,340.915,340.59,340.61,4120
1602005100,340.625,340.53,340.535,2142
1602005400,340.64,340.485,340.6,3446
1602005700,340.63,340.49,340.63,1944
1602006000,340.855,340.51,340.59,3088
1602006300,340.67,340.27,340.36,7698
1602006600,340.5,340.25,340.405,4007
1602006900,340.53,340.36,340.46,3660
1602007200,340.51,340.35,340.49,4766
1602007500,340.88,340.62,340.655,3431
1602007800,340.97,340.5,340.97,30530
1602008100,341.08,340.86,340.995,13957
1602008400,341.24,340.96,341.18,3250
1602008700,341.26,341.05,341.085,6007
1602009000,341.48,341.14,341.375,7824
1602009300,341.69,341.32,341.57,5037
1602009600,341.955,341.53,341.945,5869
1602009900,342.155,340.14,340.39,17335
1602010200,340.25,336.87,336.87,48276
1602010500,337.715,335.75,337.05,53111
1602010800,336.73,335.72,335.85,43755
1602011100,336.19,334.57,335.82,26459
1602011400,336.33,335.33,336.2,116021
1602011700,336.41,335.34,335.34,19657
1602012000,335.8,335.215,335.215,6388
1602012300,336.13,335.13,336.125,12913
1602012600,337.09,335.88,337.01,34080
1602012900,337.02,336.2,336.2,11527
1602013200,336.37,335.55,335.76,7404
1602013500,335.84,334.665,335.13,50159
1602013800,335.14,334.42,335.14,23218
1602014100,335.65,334.89,334.92,49520
1602014400,335.35,335.07,335.15,1425
1602014700,335.15,334.98,335.0,3043
1602016200,334.62,334.62,334.62,500
1602016500,334.6,334.6,334.6,500
1602016800,334.42,334.42,334.42,1560
1602074700,338.16,338.05,338.16,1500
1602075000,338.16,338.16,338.16,700
1602075300,338.19,337.94,337.94,2462
1602075600,337.86,337.86,337.86,100
1602076200,337.99,337.99,337.99,2500
1602077100,338.01,338.01,338.01,1700
1602077400,339.12,338.1,338.97,19763
1602077700,339.15,338.68,338.68,5382
1602078000,339.34,338.815,339.285,9964
1602078300,339.3,338.995,339.265,5246
1602078600,339.445,339.03,339.28,16376
1602078900,339.5,339.0,339.02,6794
1602079200,339.1,338.61,338.895,13037
1602079500,339.15,338.7,339.1,5713
1602079800,339.07,338.4,338.455,4977
1602080100,339.12,338.54,339.12,4600
1602080400,339.425,339.13,339.295,8498
1602080700,339.47,339.11,339.35,3786
1602081000,339.695,339.225,339.6,4928
1602081300,339.55,339.06,339.08,4310
1602081600,339.27,339.105,339.105,1191
1602081900,339.455,339.18,339.45,1553
1602082200,339.6,339.45,339.53,3042
1602082500,339.615,339.435,339.58,3848
1602082800,339.645,339.39,339.56,2081
1602083100,339.75,339.66,339.72,3185
1602083400,339.87,339.4,339.52,881
1602083700,339.515,339.26,339.31,3387
1602084000,339.445,339.245,339.37,3094
1602084300,339.52,339.21,339.52,1352
1602084600,339.64,339.45,339.615,3607
1602084900,339.6,339.35,339.39,2138
1602085200,339.72,339.565,339.57,2683
1602085500,339.635,339.525,339.525,1036
1602085800,339.6,339.395,339.395,1505
1602086100,339.425,339.38,339.38,451
1602086400,339.405,339.3,339.3,1042
1602086700,339.41,339.24,339.37,2881
1602087000,339.46,339.275,339.46,1800
1602087300,339.52,339.46,339.48,455
1602087600,339.49,339.46,339.49,202
1602087900,339.59,338.53,339.05,3791
1602088200,339.5,339.085,339.45,2939
1602088500,339.445,339.215,339.215,2714
1602088800,339.47,339.35,339.415,1182
1602089100,339.5,339.31,339.36,900
1602089700,339.58,339.305,339.58,5756
1602090000,339.755,339.61,339.745,2834
1602090300,339.77,339.7,339.74,605
1602090600,339.655,339.615,339.655,2323
1602090900,339.74,339.605,339.74,3028
1602091200,339.795,339.74,339.795,535
1602091500,339.825,339.71,339.77,2036
1602091800,339.92,339.795,339.9,1976
1602092100,339.93,339.85,339.89,1314
1602092400,340.45,339.91,340.45,9824
1602092700,340.55,340.355,340.55,3265
1602093000,340.835,340.635,340.79,4253
1602093300,340.76,340.31,340.385,7730
1602093600,340.75,340.435,340.62,3210
1602093900,340.63,340.29,340.45,8259
1602094200,340.56,340.45,340.48,2082
1602094500,340.95,340.4,340.93,2521
1602094800,341.3,340.875,341.145,6379
1602095100,341.27,341.09,341.16,2652
1602095400,341.265,341.13,341.165,9329
1602095700,341.17,341.095,341.165,1641
1602096000,341.09,340.73,340.97,3717
1602096300,341.14,340.995,341.13,3600
1602096600,341.26,341.1,341.25,1897
1602096900,341.39,341.24,341.245,2820
1602097200,341.35,341.185,341.335,11219
1602097500,341.52,341.31,341.455,5304
1602097800,341.63,341.43,341.44,13876
1602098100,341.49,341.29,341.36,7896
1602098400,341.43,341.325,341.325,1084
1602098700,341.425,341.2,341.305,5264
1602099000,341.35,340.935,340.965,4871
1602099300,341.12,340.84,341.115,6871
1602099600,341.25,341.07,341.11,4147
1602099900,341.17,340.945,341.11,18497
1602100200,341.435,340.96,341.435,18391
1602100500,341.39,340.72,340.72,30150
1602100800,340.7,340.55,340.68,1000
1602101100,340.57,340.57,340.57,500
1602101400,340.45,340.42,340.42,573
1602163500,342.88,342.88,342.88,466
1602163800,343.06,342.57,342.75,14692
1602164100,342.735,342.51,342.705,4780
1602164400,342.88,342.545,342.785,15844
1602164700,342.92,342.43,342.48,7466
1602165000,343.11,342.39,342.995,1823
1602165300,343.18,342.94,343.115,4805
1602165600,343.4,342.345,342.65,11900
1602165900,342.885,342.62,342.735,7706
1602166200,342.9,342.76,342.9,2708
1602166500,343.075,342.705,342.84,3901
1602166800,342.98,342.7,342.92,3040
1602167100,342.79,342.52,342.76,1835
1602167400,343.37,342.8,343.365,3962
1602167700,343.41,343.31,343.31,5207
1602168000,343.45,343.02,343.045,4842
1602168300,343.165,343.03,343.165,3164
1602168600,343.55,342.9,342.9,6861
1602168900,343.1,342.98,343.03,2399
1602169200,343.15,342.95,343.15,1864
1602169500,343.3,343.16,343.19,3362
1602169800,343.38,343.13,343.38,7070
1602170100,343.455,343.26,343.26,2447
1602170400,343.34,342.71,342.96,6752
1602170700,342.96,342.63,342.78,8177
1602171000,342.71,341.86,342.06,11793
1602171300,342.81,342.065,342.795,7866
1602171600,342.89,342.765,342.835,1207
1602171900,342.875,342.57,342.57,4853
1602172200,342.67,342.36,342.36,5743
1602172500,342.64,342.36,342.48,1471
1602172800,342.725,342.44,342.725,2458
1602173100,343.19,342.73,343.145,8632
1602173400,343.135,343.04,343.1,1433
1602173700,343.17,343.06,343.105,14427
1602174000,343.29,343.045,343.29,3609
1602174300,343.38,343.28,343.31,4606
1602174600,343.425,343.31,343.365,3148
1602174900,343.42,343.33,343.41,1314
1602175200,343.445,343.27,343.27,1803
1602175500,343.46,343.25,343.355,9100
1602175800,343.385,343.36,343.38,1100
1602176100,343.35,343.12,343.315,1476
1602176400,343.35,343.27,343.27,621
1602176700,343.245,343.13,343.245,1918
1602177000,343.26,343.11,343.12,2670
1602177300,343.22,343.04,343.06,742
1602177600,343.07,342.9,342.9,559
1602177900,343.08,342.915,343.025,3911
1602178200,343.2,343.005,343.005,2853
1602178500,343.18,343.05,343.18,2228
1602178800,343.235,343.02,343.11,2333
1602179100,343.16,343.105,343.135,500
1602179400,343.22,343.195,343.22,317
1602179700,343.11,342.93,342.93,953
1602180000,343.01,342.845,342.85,709
1602180300,343.39,343.03,343.39,2855
1602180600,343.42,343.29,343.29,1665
1602180900,343.425,343.32,343.39,4716
1602181200,343.51,343.365,343.48,1822
1602181500,343.415,343.375,343.375,461
1602181800,343.53,343.365,343.48,2321
1602182100,343.57,343.335,343.57,2767
1602182400,343.58,343.42,343.58,3914
1602182700,343.67,343.435,343.55,4032
1602183000,343.52,343.46,343.52,1905
1602183300,343.595,343.475,343.485,1312
1602183600,343.535,343.04,343.3,5343
1602183900,343.31,343.18,343.305,1150
1602184200,343.72,343.305,343.69,3815
1602184500,343.465,343.21,343.46,4364
1602184800,343.5,343.31,343.45,1774
1602185100,343.63,343.43,343.58,3123
1602185400,343.64,343.57,343.58,3851
1602185700,343.635,343.49,343.575,2167
1602186000,343.61,343.43,343.58,13489
1602186300,343.65,343.435,343.515,8406
1602186600,343.69,343.38,343.69,11387
1602186900,343.83,343.575,343.74,41717
1602187200,343.76,343.61,343.63,3500
1602187800,343.58,343.5,343.58,2100
1602189900,344.5,344.5,344.5,250
1602247200,345.45,345.45,345.45,500
1602248700,345.82,345.82,345.82,100
1602249000,345.92,345.92,345.92,100
1602250200,345.98,345.54,345.96,5070
1602250500,346.1,345.6,345.6,12836
1602250800,345.83,345.61,345.77,3107
1602251100,345.72,345.36,345.62,8101
1602251400,345.67,345.16,345.585,7429
1602251700,345.61,345.475,345.49,6748
1602252000,345.68,345.43,345.62,3819
1602252300,345.61,345.2,345.38,3180
1602252600,345.235,344.975,345.125,9065
1602252900,345.44,345.09,345.26,9948
1602253200,345.32,345.1,345.175,2344
1602253500,345.12,344.905,344.975,5636
1602253800,345.16,344.99,345.04,5311
1602254100,345.36,345.185,345.36,3374
1602254400,345.395,345.28,345.32,1097
1602254700,345.63,345.37,345.63,27045
1602255000,345.61,345.51,345.525,4973
1602255300,345.66,345.515,345.54,5984
1602255600,345.86,345.59,345.855,7118
1602255900,346.03,345.785,345.785,5250
1602256200,345.87,345.75,345.815,2933
1602256500,345.87,345.745,345.745,3567
1602256800,345.875,345.665,345.725,5478
1602257100,345.915,345.73,345.88,1189
1602257400,346.04,345.985,346.02,2565
1602257700,346.135,345.995,346.12,3075
1602258000,346.42,345.98,346.09,25154
1602258300,346.96,346.12,346.83,12344
1602258600,347.14,346.6,347.105,8839
1602258900,347.18,346.91,346.98,4421
1602259200,347.095,346.95,347.04,5802
1602259500,347.345,346.995,347.295,10267
1602259800,347.23,347.07,347.1,2751
1602260100,347.08,346.98,347.005,2981
1602260400,347.11,347.02,347.02,560
1602260700,347.05,346.6,346.79,5837
1602261000,347.0,346.86,346.88,779
1602261300,347.095,347.0,347.01,3252
1602261600,347.0,346.68,346.9,3971
1602261900,346.95,346.58,346.68,9170
1602262200,346.72,346.61,346.72,1001
1602262500,346.75,346.63,346.63,600
1602262800,346.81,346.705,346.78,1635
1602263100,346.775,346.76,346.775,700
1602263400,346.83,346.67,346.67,1009
1602263700,346.79,346.68,346.69,782
1602264000,346.58,346.49,346.5,1177
1602264300,346.565,346.39,346.53,1926
1602264600,346.53,346.425,346.52,4931
1602264900,346.62,346.49,346.58,1573
1602265200,346.7,346.505,346.505,4901
1602265500,346.76,346.555,346.73,2453
1602265800,346.775,346.735,346.775,3872
1602266100,346.86,346.735,346.86,1525
1602266400,346.91,346.75,346.86,9446
1602266700,346.83,346.66,346.66,4106
1602267000,346.615,346.46,346.615,3954
1602267300,346.6,346.5,346.52,1739
1602267600,346.53,346.445,346.445,812
1602267900,346.45,346.28,346.35,3282
1602268200,346.54,346.495,346.54,2322
1602268500,346.6,345.98,346.25,11172
1602268800,346.455,345.99,346.455,7494
1602269100,346.61,346.425,346.46,3540
1602269400,346.43,346.18,346.32,5799
1602269700,346.36,346.25,346.355,2600
1602270000,346.51,346.23,346.51,2163
1602270300,346.48,346.32,346.425,2101
1602270600,346.5,346.38,346.5,906
1602270900,346.64,346.48,346.615,1952
1602271200,346.965,346.72,346.845,11041
1602271500,346.925,346.77,346.87,5058
1602271800,346.9,346.38,346.425,7760
1602272100,346.52,346.345,346.345,3886
1602272400,346.54,346.32,346.41,5739
1602272700,346.53,346.135,346.17,11951
1602273000,346.495,346.155,346.445,25413
1602273300,346.84,346.39,346.84,22614
1602273600,346.99,346.79,346.97,2262
1602273900,346.94,346.94,346.94,1140
1602274200,347.02,347.02,347.02,105
1602276900,347.65,347.46,347.65,1500
1602505800,349.74,349.74,349.74,100
1602507900,349.69,349.69,349.69,500
1602509400,349.6,349.18,349.34,10500
1602509700,349.8,349.42,349.695,9691
1602510000,349.635,349.22,349.22,3014
1602510300,349.35,349.205,349.315,7703
1602510600,349.44,349.19,349.21,11774
1602510900,349.435,349.23,349.435,2768
1602511200,349.705,349.29,349.705,5879
1602511500,349.85,349.6,349.62,5113
1602511800,349.97,349.615,349.88,2678
1602512100,350.03,349.84,350.0,3501
1602512400,350.09,349.915,349.96,2876
1602512700,350.165,350.025,350.165,10356
1602513000,350.18,350.01,350.12,7140
1602513300,350.38,350.175,350.26,3745
1602513600,350.34,350.21,350.315,4906
1602513900,350.365,350.245,350.365,3130
1602514200,350.775,350.4,350.74,7424
1602514500,350.91,350.64,350.705,9629
1602514800,351.05,350.81,351.05,3130
1602515100,351.38,351.05,351.35,7663
1602515400,351.5,351.325,351.49,6594
1602515700,351.83,351.54,351.695,10877
1602516000,351.85,351.73,351.81,3524
1602516300,351.935,351.73,351.73,4437
1602516600,351.95,351.725,351.94,5861
1602516900,352.07,351.83,352.02,9446
1602517200,352.105,351.92,352.04,4929
1602517500,352.005,351.63,351.7,2758
1602517800,351.75,351.575,351.575,776
1602518100,351.75,351.58,351.72,3400
1602518400,351.815,351.68,351.7,1403
1602518700,351.905,351.735,351.895,1177
1602519000,352.17,351.85,352.11,5369
1602519300,352.285,352.105,352.265,3933
1602519600,352.585,352.32,352.565,2834
1602519900,352.88,352.53,352.87,7494
1602520200,353.015,352.82,352.905,5635
1602520500,352.91,352.73,352.82,3390
1602520800,353.095,352.86,353.09,6488
1602521100,353.245,353.02,353.245,2776
1602521400,353.29,352.81,352.925,8128
1602521700,352.91,352.81,352.84,2109
1602522000,352.895,352.75,352.785,4476
1602522300,352.685,352.59,352.59,4618
1602522600,352.695,352.575,352.64,3311
1602522900,353.22,352.79,353.22,3829
1602523200,353.52,353.19,353.46,5749
1602523500,353.545,353.425,353.425,3874
1602523800,353.78,353.51,353.59,5119
1602524100,353.51,353.165,353.36,5217
1602524400,353.42,353.265,353.33,4609
1602524700,353.42,353.14,353.17,2229
1602525000,353.36,353.17,353.325,1412
1602525300,353.4,353.25,353.31,2105
1602525600,353.68,353.305,353.465,10579
1602525900,353.71,353.5,353.71,5765
1602526200,353.73,353.6,353.695,2257
1602526500,353.72,353.55,353.68,3568
1602526800,353.815,353.515,353.74,2573
1602527100,353.93,353.75,353.93,3263
1602527400,354.01,353.77,353.77,4407
1602527700,353.885,353.51,353.77,13951
1602528000,353.805,353.36,353.71,4378
1602528300,353.735,353.64,353.71,623
1602528600,353.8,353.685,353.705,2726
1602528900,353.67,353.4,353.535,3202
1602529200,353.725,353.415,353.43,2579
1602529500,353.6,353.33,353.33,3151
1602529800,353.415,352.93,352.93,15751
1602530100,353.23,352.915,353.06,5657
1602530400,353.27,353.08,353.22,4107
1602530700,353.35,353.09,353.3,8353
1602531000,353.38,352.97,353.04,6433
1602531300,352.97,352.855,352.89,3807
1602531600,353.005,352.77,352.9,5762
1602531900,352.98,352.38,352.38,10512
1602532200,352.62,352.23,352.52,49895
1602532500,352.84,352.36,352.37,43566
1602532800,352.4,352.32,352.4,1000
1602533100,352.63,352.27,352.63,1200
1602533400,352.73,352.62,352.64,1200
1602534600,353.2,353.15,353.2,600
1602595800,352.35,351.73,351.74,11996
1602596100,352.1,351.28,351.28,6454
1602596400,351.91,351.27,351.47,4851
1602596700,351.765,351.29,351.68,4147
1602597000,351.845,351.09,351.235,7073
1602597300,351.9,351.42,351.815,2885
1602597600,352.06,351.78,351.88,3568
1602597900,351.765,351.15,351.33,5671
1602598200,351.35,350.735,351.04,8276
1602598500,351.37,350.955,351.14,6308
1602598800,351.42,351.2,351.4,2810
1602599100,351.63,351.45,351.63,11101
1602599400,351.51,350.83,350.98,5822
1602599700,351.255,350.935,351.14,4673
1602600000,351.18,350.79,350.805,8036
1602600300,351.01,350.61,350.83,8581
1602600600,351.175,350.8,351.13,14904
1602600900,351.54,351.175,351.35,30338
1602601200,351.41,351.25,351.25,9187
1602601500,351.495,351.16,351.425,19197
1602601800,351.54,351.33,351.46,35970
1602602100,351.595,351.44,351.515,10871
1602602400,351.87,351.61,351.71,4536
1602602700,351.81,351.56,351.59,4133
1602603000,351.785,351.59,351.785,9460
1602603300,351.81,351.67,351.67,3535
1602603600,351.665,351.12,351.22,11223
1602603900,351.39,351.13,351.39,8305
1602604200,351.54,351.44,351.44,6420
1602604500,351.58,351.4,351.44,6982
1602604800,351.56,351.39,351.39,2106
1602605100,351.55,351.31,351.51,2736
1602605400,351.29,350.72,351.02,4794
1602605700,351.14,350.82,351.14,4853
1602606000,351.2,350.92,351.2,1313
1602606300,351.4,351.24,351.37,6107
1602606600,351.38,351.22,351.22,2542
1602606900,351.16,351.16,351.16,100
1602607200,351.145,351.04,351.14,1647
1602607500,351.13,351.015,351.015,2389
1602607800,351.35,351.19,351.23,500
1602608100,351.36,351.33,351.35,810
1602608400,351.365,351.15,351.15,900
1602608700,351.12,350.32,350.32,5116
1602609000,351.08,350.48,351.08,2531
1602609300,351.62,351.21,351.45,6244
1602609600,351.44,350.81,350.95,3958
1602609900,351.05,350.9,350.99,4520
1602610200,351.17,350.99,351.17,497
1602610500,351.12,350.915,350.915,517
1602610800,351.09,350.645,350.66,4162
1602611100,350.94,350.68,350.88,2683
1602611400,350.96,350.5,350.5,2440
1602611700,350.43,349.8,350.025,6103
1602612000,350.09,349.67,350.08,5695
1602612300,350.17,349.82,349.97,9194
1602612600,350.33,349.86,350.29,4369
1602612900,350.47,350.18,350.47,809
1602613200,350.5,350.135,350.46,5044
1602613500,350.51,349.67,349.7,3817
1602613800,350.17,349.1,349.92,16140
1602614100,349.91,349.53,349.75,8692
1602614400,349.695,349.46,349.68,8105
1602614700,349.92,349.46,349.71,11189
1602615000,349.82,349.515,349.515,5619
1602615300,350.12,349.515,350.06,4975
1602615600,350.4,349.93,350.4,8205
1602615900,350.41,350.215,350.265,6834
1602616200,350.72,350.325,350.58,9215
1602616500,350.85,350.53,350.85,3744
1602616800,351.19,350.74,351.19,2771
1602617100,351.34,351.09,351.215,11197
1602617400,351.45,351.21,351.4,4862
1602617700,351.475,351.03,351.2,5435
1602618000,351.4,351.15,351.15,5114
1602618300,351.29,350.76,350.76,22667
1602618600,351.0,350.73,350.73,15721
1602618900,350.8,350.18,350.18,26571
1602619200,350.37,350.37,350.37,500
1602619500,350.05,350.05,350.05,134
1602678000,350.55,350.55,350.55,100
1602680100,351.14,351.14,351.14,100
1602682200,350.79,350.59,350.655,10864
1602682500,351.14,350.685,350.99,2940
1602682800,351.505,351.075,351.505,1375
1602683100,351.86,351.41,351.835,7139
1602683400,351.86,351.68,351.785,5470
1602683700,351.91,351.65,351.68,4435
1602684000,351.76,351.465,351.465,3823
1602684300,351.47,351.28,351.46,3447
1602684600,351.42,351.055,351.12,7077
1602684900,350.995,350.78,350.78,5441
1602685200,351.21,350.87,350.88,2776
1602685500,350.8,350.11,350.11,5906
1602685800,350.16,349.82,349.84,9307
1602686100,350.4,349.815,350.385,5683
1602686400,350.605,350.42,350.595,4392
1602686700,350.94,350.6,350.71,22407
1602687000,350.79,350.47,350.76,2438
1602687300,350.74,350.5,350.6,3200
1602687600,350.77,350.18,350.33,3566
1602687900,350.87,350.335,350.86,3927
1602688200,350.86,350.49,350.56,3196
1602688500,350.69,350.45,350.52,1056
1602688800,350.475,350.19,350.2,3017
1602689100,350.24,350.02,350.02,3913
1602689400,350.095,349.92,349.92,3164
1602689700,350.15,349.895,349.99,4432
1602690000,350.05,349.66,349.85,6389
1602690300,349.815,348.75,348.96,28994
1602690600,348.87,348.04,348.16,6920
1602690900,348.44,348.1,348.19,5575
1602691200,348.66,348.17,348.66,2602
1602691500,349.02,348.6,348.74,7061
1602691800,348.46,348.18,348.25,3691
1602692100,348.4,347.47,347.49,5731
1602692400,347.69,347.14,347.14,5023
